Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
08/14 13:00:00,34.31877094,3.586220833,0.1058698084,0,9.179850659,19.4245,44.98161011,0,33.3988,11.58281011
08/14 14:00:00,34.20134725,3.586220833,0,0,9.179850659,19.4245,35.52103588,0.06191194426,25.0491,10.41002394
08/14 15:00:00,34.1763906,3.586220833,0,0,9.179850659,19.4245,43.26161933,0.03010720139,33.3988,9.832712128
08/14 16:00:00,41.61458205,3.586220833,0.01854689791,0,9.179850659,26.9147,60.5087954,0,50.0982,10.4105954
08/14 17:00:00,41.75821017,3.586220833,0.1517180789,0,9.179850659,26.9147,63.43635444,0,50.0982,13.33815444
08/14 18:00:00,42.32183285,3.586220833,0.7132187029,0,9.179850659,26.9147,68.15386963,0,50.0982,18.05566963
08/14 19:00:00,34.45106936,3.586220833,0.1701219884,0,9.179850659,19.4245,53.23178291,0,33.3988,19.83298291
08/14 20:00:00,34.2636944,3.586220833,0.004245438422,0,9.179850659,19.4245,50.27296743,0.008026723959,33.3988,16.8661407
08/14 21:00:00,35.20081385,3.586220833,0.001260690328,0,9.179850659,19.4245,44.24653159,1.144390792,25.0491,18.0530408
08/14 22:00:00,38.23211085,3.586220833,0,0,9.179850659,19.4245,41.20152981,9.403031646,16.6994,15.09909817
08/14 23:00:00,38.9509161,3.586220833,0,0,9.179850659,19.4245,38.93071622,21.91576926,8.3497,8.665246961
08/15 1092456:00:00,22.2372473,3.586220833,0,0,4.58992533,8.1892,42.48279123,32.21771848,3.33988,6.925192753
08/15 1:00:00,14.83225347,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/15 2:00:00,14.84622227,0,0,0,1.52997511,7.4902,3.931972137,0,3.33988,0.5920921374
08/15 3:00:00,14.84494269,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/15 4:00:00,15.50828121,0,0,0,1.52997511,7.4902,3.931926278,0,3.33988,0.5920462783
08/15 5:00:00,22.84698946,3.586220833,0,0,4.58992533,8.1892,51.16960267,42.79990267,8.3497,0.02
08/15 6:00:00,34.28706278,3.586220833,0.01149200981,0,9.179850659,19.4245,60.03389807,38.1438418,16.6994,5.190656265
08/15 7:00:00,41.55583475,3.586220833,0.0180152187,0,9.179850659,26.9147,67.07596786,22.19365752,25.0491,19.83321034
08/15 8:00:00,41.59436646,3.586220833,0.002085369887,0,9.179850659,26.9147,63.58199787,11.54456931,33.3988,18.63862857
08/15 9:00:00,34.13147795,3.586220833,0,0,9.179850659,19.4245,44.70310418,4.554654089,25.0491,15.0993501
08/15 10:00:00,41.85224191,3.586220833,0.1576189863,0,9.179850659,26.9147,55.09280876,0.005436273687,41.7485,13.33887248
08/15 11:00:00,43.24585644,3.586220833,0.8242822196,0,9.179850659,26.9147,56.26774584,0,41.7485,14.51924584
08/15 12:00:00,42.59039781,3.586220833,0.8331698471,0,9.179850659,26.9147,55.66656617,0,41.7485,13.91806617
08/15 13:00:00,34.22598225,3.586220833,0.01367815329,0,9.179850659,19.4245,44.97869999,0,33.3988,11.57989999
08/15 14:00:00,34.2005248,3.586220833,0,0,9.179850659,19.4245,34.94830154,0.06691390171,25.0491,9.832287642
08/15 15:00:00,34.16358647,3.586220833,0,0,9.179850659,19.4245,43.83975289,0.02963722339,33.3988,10.41131566
08/15 16:00:00,41.60106302,3.586220833,0.01819334816,0,9.179850659,26.9147,59.93187439,0,50.0982,9.833674389
08/15 17:00:00,41.61921908,3.586220833,0.01622768788,0,9.179850659,26.9147,63.43465086,0,50.0982,13.33645086
08/15 18:00:00,42.05407316,3.586220833,0.4514254116,0,9.179850659,26.9147,68.73461791,0,50.0982,18.63641791
08/15 19:00:00,34.10214877,3.586220833,0,0,9.179850659,19.4245,53.24156845,0.01175962794,33.3988,19.83100882
08/15 20:00:00,34.09532873,3.586220833,0,0,9.179850659,19.4245,50.07757949,0,33.3988,16.67877949
08/15 21:00:00,35.0863575,3.586220833,0,0,9.179850659,19.4245,44.76036609,1.465830531,25.0491,18.24543556
08/15 22:00:00,38.23559279,3.586220833,0,0,9.179850659,19.4245,40.94116632,9.14286529,16.6994,15.09890103
08/15 23:00:00,38.98874764,3.586220833,0,0,9.179850659,19.4245,30.91051229,14.47184893,8.3497,8.088963367
08/16 1092480:00:00,22.27884757,3.586220833,0,0,4.58992533,8.1892,32.19095038,21.92385867,3.33988,6.927211715
08/16 1:00:00,14.86676515,0,0,0,1.52997511,7.4902,3.931964987,0,3.33988,0.5920849866
08/16 2:00:00,14.89121948,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/16 3:00:00,14.90363663,0,0,0,1.52997511,7.4902,3.93197087,0,3.33988,0.5920908695
08/16 4:00:00,15.06567945,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/16 5:00:00,22.40380387,3.586220833,0,0,4.58992533,8.1892,35.52788163,26.58613663,8.3497,0.5920450022
08/16 6:00:00,35.18756729,3.586220833,0.01452251135,0,9.179850659,19.4245,43.6866693,22.20660728,16.6994,4.780662023
08/16 7:00:00,41.60767492,3.586220833,0.02087257114,0,9.179850659,26.9147,57.24893917,11.95101008,25.0491,20.24882909
08/16 8:00:00,41.60953868,3.586220833,0,0,9.179850659,26.9147,60.93952669,9.486012603,33.3988,18.05471409
08/16 9:00:00,34.12582588,3.586220833,0,0,9.179850659,19.4245,50.06782768,9.918193853,25.0491,15.10053382
08/16 10:00:00,41.61349803,3.586220833,0.005392014829,0,9.179850659,26.9147,67.84699303,12.76055875,41.7485,13.33793428
08/16 11:00:00,42.33845927,3.586220833,0,0,9.179850659,26.9147,59.40991695,2.562130244,41.7485,15.09928671
08/16 12:00:00,41.70604194,3.586220833,0.01047612183,0,9.179850659,26.9147,55.08635856,0,41.7485,13.33785856
08/16 13:00:00,34.18129907,3.586220833,0,0,9.179850659,19.4245,45.01525238,0.03416275778,33.3988,11.58228962
08/16 14:00:00,34.18384789,3.586220833,0,0,9.179850659,19.4245,35.49597656,0.03616652981,25.0491,10.41071003
08/16 15:00:00,34.15750698,3.586220833,0,0,9.179850659,19.4245,45.14066726,1.909711581,33.3988,9.832155681
08/16 16:00:00,41.59709542,3.586220833,0.02021983309,0,9.179850659,26.9147,59.93201015,0,50.0982,9.833810154
08/16 17:00:00,41.66562765,3.586220833,0.05454992347,0,9.179850659,26.9147,64.01624735,0,50.0982,13.91804735
08/16 18:00:00,42.2755659,3.586220833,0.6593900383,0,9.179850659,26.9147,68.15525898,0,50.0982,18.05705898
08/16 19:00:00,34.2753529,3.586220833,0.002215156299,0,9.179850659,19.4245,53.2481747,0.01657170064,33.3988,19.832803
08/16 20:00:00,34.24985583,3.586220833,0,0,9.179850659,19.4245,50.26451455,0,33.3988,16.86571455
08/16 21:00:00,35.20536562,3.586220833,0.001788466113,0,9.179850659,19.4245,43.82228985,0.7172732687,25.0491,18.05591659
08/16 22:00:00,38.23658961,3.586220833,0,0,9.179850659,19.4245,41.34473255,9.546038667,16.6994,15.09929388
08/16 23:00:00,38.97013942,3.586220833,0,0,9.179850659,19.4245,36.2238277,19.20864079,8.3497,8.665486909
08/17 1092504:00:00,22.2441852,3.586220833,0,0,4.58992533,8.1892,41.26788663,31.57831908,3.33988,6.34968755
08/17 1:00:00,14.82637077,0,0,0,1.52997511,7.4902,3.931973325,0,3.33988,0.5920933245
08/17 2:00:00,14.86237833,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/17 3:00:00,14.88938998,0,0,0,1.52997511,7.4902,3.931934916,0,3.33988,0.5920549164
08/17 4:00:00,15.05663141,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/17 5:00:00,22.40382462,3.586220833,0,0,4.58992533,8.1892,35.87070104,26.92894019,8.3497,0.5920608453
08/17 6:00:00,35.19134882,3.586220833,0.01509374618,0,9.179850659,19.4245,44.036666,22.14559988,16.6994,5.191666118
08/17 7:00:00,41.61047649,3.586220833,0.02170644825,0,9.179850659,26.9147,57.43948525,12.5591189,25.0491,19.83126635
08/17 8:00:00,41.61162413,3.586220833,0,0,9.179850659,26.9147,61.74070251,10.28613831,33.3988,18.05576419
08/17 9:00:00,34.11718568,3.586220833,0,0,9.179850659,19.4245,52.68639893,12.53883518,25.0491,15.09846376
08/17 10:00:00,41.61909563,3.586220833,0.00284430318,0,9.179850659,26.9147,66.00741354,10.92022276,41.7485,13.33869078
08/17 11:00:00,42.37774646,3.586220833,0.006085697958,0,9.179850659,26.9147,56.84810199,0,41.7485,15.09960199
08/17 12:00:00,41.73444906,3.586220833,0.005703682185,0,9.179850659,26.9147,55.08818879,0,41.7485,13.33968879
08/17 13:00:00,34.22006639,3.586220833,0.0115776852,0,9.179850659,19.4245,45.00624715,0.02438833015,33.3988,11.58305882
08/17 14:00:00,34.22039966,3.586220833,0,0,9.179850659,19.4245,35.48490347,0.02581522529,25.0491,10.40998824
08/17 15:00:00,34.22470887,3.586220833,0,0,9.179850659,19.4245,43.24999791,0.01892394519,33.3988,9.832273968
08/17 16:00:00,42.08451457,3.586220833,0.4349626295,0,9.179850659,26.9147,59.93238608,0,50.0982,9.834186084
08/17 17:00:00,42.59581399,3.586220833,0.9550440382,0,9.179850659,26.9147,64.01570414,0,50.0982,13.91750414
08/17 18:00:00,43.76080962,3.586220833,2.11500233,0,9.179850659,26.9147,68.15383861,0,50.0982,18.05563861
08/17 19:00:00,35.46995966,3.586220833,1.148530564,0,9.179850659,19.4245,53.2310988,0,33.3988,19.8322988
08/17 20:00:00,34.65552614,3.586220833,0.3690303997,0,9.179850659,19.4245,50.26423882,0,33.3988,16.86543882
08/17 21:00:00,35.21417134,3.586220833,0,0,9.179850659,19.4245,43.62737673,0.5221802181,25.0491,18.05609651
08/17 22:00:00,38.22947502,3.586220833,0,0,9.179850659,19.4245,42.48604396,10.68795193,16.6994,15.09869204
08/17 23:00:00,38.95978389,3.586220833,0,0,9.179850659,19.4245,37.18483985,20.74636965,8.3497,8.088770199
08/18 1092528:00:00,22.23904829,3.586220833,0,0,4.58992533,8.1892,42.02966274,31.76316312,3.33988,6.926619624
08/18 1:00:00,14.82334124,0,0,0,1.52997511,7.4902,3.931961624,0,3.33988,0.5920816236
08/18 2:00:00,14.87217904,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/18 3:00:00,14.89936094,0,0,0,1.52997511,7.4902,3.931933042,0,3.33988,0.5920530418
08/18 4:00:00,15.58707197,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/18 5:00:00,22.91477232,3.586220833,0,0,4.58992533,8.1892,39.71632188,30.7745629,8.3497,0.5920589737
08/18 6:00:00,35.41115234,3.586220833,0.01363741751,0,9.179850659,19.4245,47.53308905,25.64255278,16.6994,5.191136262
08/18 7:00:00,41.59678252,3.586220833,0.02011190151,0,9.179850659,26.9147,58.12232302,13.24225735,25.0491,19.83096567
08/18 8:00:00,41.60837205,3.586220833,0,0,9.179850659,26.9147,59.31978352,7.865485901,33.3988,18.05549762
08/18 9:00:00,34.1339031,3.586220833,0,0,9.179850659,19.4245,45.45535296,5.306882781,25.0491,15.09937018
08/18 10:00:00,41.63052581,3.586220833,0.002781270043,0,9.179850659,26.9147,60.70754796,5.620698505,41.7485,13.33834946
08/18 11:00:00,42.3650499,3.586220833,0.006895366184,0,9.179850659,26.9147,56.84782249,0,41.7485,15.09932249
08/18 12:00:00,41.9205133,3.586220833,0.1961687074,0,9.179850659,26.9147,55.08635219,0,41.7485,13.33785219
08/18 13:00:00,34.20579115,3.586220833,0,0,9.179850659,19.4245,44.99378608,0.01139095714,33.3988,11.58359513
08/18 14:00:00,34.2112994,3.586220833,0,0,9.179850659,19.4245,34.90839186,0.02590616458,25.0491,9.833385694
08/18 15:00:00,34.20810098,3.586220833,0,0,9.179850659,19.4245,43.82143837,0.0117713749,33.3988,10.410867
08/18 16:00:00,42.04823496,3.586220833,0.4129412093,0,9.179850659,26.9147,59.93049308,0,50.0982,9.832293085
08/18 17:00:00,42.72771534,3.586220833,1.081163875,0,9.179850659,26.9147,63.43775128,0,50.0982,13.33955128
08/18 18:00:00,44.25277633,3.586220833,2.604187039,0,9.179850659,26.9147,68.73434175,0,50.0982,18.63614175
08/18 19:00:00,36.00172897,3.586220833,1.846602696,0,9.179850659,19.4245,53.23076315,0,33.3988,19.83196315
08/18 20:00:00,34.89546504,3.586220833,0.7534705046,0,9.179850659,19.4245,49.68274419,0,33.3988,16.28394419
08/18 21:00:00,35.11351182,3.586220833,0.00225282664,0,9.179850659,19.4245,44.10812375,0.4213404354,25.0491,18.63768332
08/18 22:00:00,38.22950558,3.586220833,0,0,9.179850659,19.4245,42.76436149,11.54495154,16.6994,14.52000995
08/18 23:00:00,38.95405973,3.586220833,0,0,9.179850659,19.4245,39.60092489,22.58575848,8.3497,8.66546641
08/19 1092552:00:00,22.23245625,3.586220833,0,0,4.58992533,8.1892,44.07361559,33.80785629,3.33988,6.925879295
08/19 1:00:00,14.84307057,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/19 2:00:00,14.87522481,0,0,0,1.52997511,7.4902,3.931960222,0,3.33988,0.5920802224
08/19 3:00:00,14.88465583,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/19 4:00:00,15.04418731,0,0,0,1.52997511,7.4902,3.931966113,0,3.33988,0.5920861128
08/19 5:00:00,22.37510584,3.586220833,0,0,4.58992533,8.1892,41.30942962,32.93972962,8.3497,0.02
08/19 6:00:00,35.12718498,3.586220833,0.01181557032,0,9.179850659,19.4245,58.70024471,36.80992086,16.6994,5.190923846
08/19 7:00:00,41.54067702,3.586220833,0.01071140007,0,9.179850659,26.9147,51.70984018,21.46931088,25.0491,5.1914293
08/19 8:00:00,41.58695751,3.586220833,0,0,9.179850659,26.9147,47.06262861,8.472514125,33.3988,5.191314483
08/19 9:00:00,34.12600796,3.586220833,0.001015735377,0,9.179850659,19.4245,47.4297576,5.51548194,25.0491,16.86517567
08/19 10:00:00,41.62874293,3.586220833,0.003706417337,0,9.179850659,26.9147,61.70305894,5.43564353,41.7485,14.51891541
08/19 11:00:00,42.36211156,3.586220833,0.006488743393,0,9.179850659,26.9147,58.61470631,0,41.7485,16.86620631
08/19 12:00:00,41.72303478,3.586220833,0.005992375098,0,9.179850659,26.9147,58.61512752,0,41.7485,16.86662752
08/19 13:00:00,34.19198128,3.586220833,0,0,9.179850659,19.4245,47.95682139,0.04033115577,33.3988,14.51769023
08/19 14:00:00,34.19993726,3.586220833,0,0,9.179850659,19.4245,38.40730734,0.02033430933,25.0491,13.33787303
08/19 15:00:00,34.19375485,3.586220833,0,0,9.179850659,19.4245,46.73746745,0,33.3988,13.33866745
08/19 16:00:00,41.76195702,3.586220833,0.1361808167,0,9.179850659,26.9147,62.25842096,0,50.0982,12.16022096
08/19 17:00:00,42.27171146,3.586220833,0.6290625496,0,9.179850659,26.9147,63.43596237,0,50.0982,13.33776237
08/19 18:00:00,43.36483872,3.586220833,1.717211049,0,9.179850659,26.9147,68.15552819,0,50.0982,18.05732819
08/19 19:00:00,35.13206774,3.586220833,0.8257406349,0,9.179850659,19.4245,51.45358823,0,33.3988,18.05478823
08/19 20:00:00,34.32667497,3.586220833,0.05578927311,0,9.179850659,19.4245,50.26429983,0,33.3988,16.86549983
08/19 21:00:00,36.28907268,3.586220833,0,0,9.179850659,19.4245,43.11624079,0.01131582115,25.0491,18.05582497
08/19 22:00:00,38.2707677,3.586220833,0,0,9.179850659,19.4245,30.08233167,0.04684107407,16.6994,13.3360906
08/19 23:00:00,39.01788952,3.586220833,0,0,9.179850659,19.4245,19.66474121,0.9040071554,8.3497,10.41103406
08/20 1092576:00:00,22.30091002,3.586220833,0,0,4.58992533,8.1892,23.02924937,12.76640741,3.33988,6.922961969
08/20 1:00:00,14.87865678,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/20 2:00:00,14.89407003,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/20 3:00:00,14.89800913,0,0,0,1.52997511,7.4902,3.931936555,0,3.33988,0.5920565546
08/20 4:00:00,15.05567048,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/20 5:00:00,22.39909573,3.586220833,0,0,4.58992533,8.1892,37.1485456,28.20678312,8.3497,0.5920624811
08/20 6:00:00,35.18116214,3.586220833,0.01415185167,0,9.179850659,19.4245,46.45591886,24.56558947,16.6994,5.19092939
08/20 7:00:00,41.58725912,3.586220833,0.01496503954,0,9.179850659,26.9147,43.02197197,12.78140971,25.0491,5.191462254
08/20 8:00:00,41.5987847,3.586220833,0.004427836844,0,9.179850659,26.9147,47.27134672,8.681613224,33.3988,5.190933491
08/20 9:00:00,34.1116616,3.586220833,0,0,9.179850659,19.4245,44.73213742,14.49209495,25.0491,5.190942471
08/20 10:00:00,41.61736985,3.586220833,0.01372353507,0,9.179850659,26.9147,70.72531329,12.69455381,41.7485,16.28225948
08/20 11:00:00,42.32370185,3.586220833,0,0,9.179850659,26.9147,67.60126864,8.988115235,41.7485,16.86465341
08/20 12:00:00,41.67078798,3.586220833,0,0,9.179850659,26.9147,56.15787099,1.072672096,41.7485,13.3366989
08/20 13:00:00,34.14847141,3.586220833,0,0,9.179850659,19.4245,47.37184565,0.6362631175,33.3988,13.33678253
08/20 14:00:00,34.15377944,3.586220833,0,0,9.179850659,19.4245,38.53379445,3.653154907,25.0491,9.831539545
08/20 15:00:00,34.14366652,3.586220833,0,0,9.179850659,19.4245,48.59581734,4.786513391,33.3988,10.41050395
08/20 16:00:00,41.57701979,3.586220833,0.01219622329,0,9.179850659,26.9147,61.71026722,1.780012018,50.0982,9.832055201
08/20 17:00:00,41.58810961,3.586220833,0.005963982901,0,9.179850659,26.9147,63.4362714,0,50.0982,13.3380714
08/20 18:00:00,41.59998545,3.586220833,0.006477775454,0,9.179850659,26.9147,66.96403267,0,50.0982,16.86583267
08/20 19:00:00,34.256269,3.586220833,0,0,9.179850659,19.4245,49.73195706,0.04967349639,33.3988,16.28348356
08/20 20:00:00,34.224685,3.586220833,0,0,9.179850659,19.4245,46.74712379,0.01074990329,33.3988,13.33757388
08/20 21:00:00,36.23593243,3.586220833,0,0,9.179850659,19.4245,49.83228435,7.917904621,25.0491,16.86527973
08/20 22:00:00,38.22837251,3.586220833,0,0,9.179850659,19.4245,43.09656253,13.0592898,16.6994,13.33787273
08/20 23:00:00,38.98443087,3.586220833,0,0,9.179850659,19.4245,28.98436803,13.71058275,8.3497,6.924085275
08/21 1092600:00:00,22.26217392,3.586220833,0,0,4.58992533,8.1892,36.06652857,24.63911981,3.33988,8.087528762
08/21 1:00:00,14.84376906,0,0,0,1.52997511,7.4902,3.931951232,0,3.33988,0.5920712316
08/21 2:00:00,14.86393659,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/21 3:00:00,14.87354993,0,0,0,1.52997511,7.4902,3.931931263,0,3.33988,0.5920512627
08/21 4:00:00,15.03033717,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/21 5:00:00,22.37083285,3.586220833,0,0,4.58992533,8.1892,42.37773503,34.00803503,8.3497,0.02
08/21 6:00:00,35.1648471,3.586220833,0.01399120136,0,9.179850659,19.4245,48.94077925,27.05069875,16.6994,5.190680497
08/21 7:00:00,41.59290747,3.586220833,0.02061451861,0,9.179850659,26.9147,61.02849605,16.14779679,25.0491,19.83159926
08/21 8:00:00,41.59861946,3.586220833,0,0,9.179850659,26.9147,64.35907067,12.32200451,33.3988,18.63826616
08/21 9:00:00,34.12803353,3.586220833,0,0,9.179850659,19.4245,48.48277109,8.529156372,25.0491,14.90451471
08/21 10:00:00,41.6373944,3.586220833,0.005725159637,0,9.179850659,26.9147,60.98185094,6.157202743,41.7485,13.07614819
08/21 11:00:00,42.36171816,3.586220833,0.004923886087,0,9.179850659,26.9147,56.72309219,0,41.7485,14.97459219
08/21 12:00:00,41.82466328,3.586220833,0.1027690913,0,9.179850659,26.9147,55.0850486,0,41.7485,13.3365486
08/21 13:00:00,34.21091749,3.586220833,0,0,9.179850659,19.4245,44.9902048,0.007924384098,33.3988,11.58348042
08/21 14:00:00,34.22035329,3.586220833,0,0,9.179850659,19.4245,35.50882912,0.04972961831,25.0491,10.4099995
08/21 15:00:00,34.22023153,3.586220833,0,0,9.179850659,19.4245,43.24044064,0.009339527023,33.3988,9.832301109
08/21 16:00:00,42.12383669,3.586220833,0.4815142647,0,9.179850659,26.9147,60.50937729,0,50.0982,10.41117729
08/21 17:00:00,42.5637876,3.586220833,0.9238040404,0,9.179850659,26.9147,63.43602318,0,50.0982,13.33782318
08/21 18:00:00,43.39363857,3.586220833,1.754351577,0,9.179850659,26.9147,68.15264829,0,50.0982,18.05444829
08/21 19:00:00,35.05210545,3.586220833,0.7435973078,0,9.179850659,19.4245,53.22669799,0,33.3988,19.82789799
08/21 20:00:00,34.47172892,3.586220833,0.1965123204,0,9.179850659,19.4245,50.2639764,0,33.3988,16.8651764
08/21 21:00:00,36.27801937,3.586220833,0,0,9.179850659,19.4245,43.16420982,0.0589234014,25.0491,18.05618642
08/21 22:00:00,38.25406094,3.586220833,0,0,9.179850659,19.4245,33.12597318,1.327268789,16.6994,15.09930439
08/21 23:00:00,39.00841494,3.586220833,0,0,9.179850659,19.4245,22.23091942,5.792992033,8.3497,8.088227388
08/22 1092624:00:00,22.28957696,3.586220833,0,0,4.58992533,8.1892,25.12160359,14.85555678,3.33988,6.926166803
08/22 1:00:00,14.87427235,0,0,0,1.52997511,7.4902,3.931933054,0,3.33988,0.5920530543
08/22 2:00:00,14.89837598,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/22 3:00:00,14.90488366,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/22 4:00:00,15.60019666,0,0,0,1.52997511,7.4902,3.931938988,0,3.33988,0.592058988
08/22 5:00:00,22.93980471,3.586220833,0,0,4.58992533,8.1892,35.08201019,26.71231019,8.3497,0.02
08/22 6:00:00,36.47696144,3.586220833,0.01351020768,0,9.179850659,19.4245,46.25206219,24.36240082,16.6994,5.190261373
08/22 7:00:00,41.5926277,3.586220833,0.02188376123,0,9.179850659,26.9147,60.03502272,15.15522515,25.0491,19.83069756
08/22 8:00:00,41.59566229,3.586220833,0.004691014984,0,9.179850659,26.9147,64.64928229,12.61368589,33.3988,18.6367964
08/22 9:00:00,34.11986147,3.586220833,0,0,9.179850659,19.4245,49.56662651,9.999108504,25.0491,14.51841801
08/22 10:00:00,41.63140413,3.586220833,0.01097011012,0,9.179850659,26.9147,63.15716988,8.070508691,41.7485,13.33816119
08/22 11:00:00,42.36305269,3.586220833,0.01184421706,0,9.179850659,26.9147,56.84688478,0,41.7485,15.09838478
08/22 12:00:00,41.83177932,3.586220833,0.1081677909,0,9.179850659,26.9147,55.0866708,0,41.7485,13.3381708
08/22 13:00:00,34.20575585,3.586220833,0,0,9.179850659,19.4245,45.04080741,0.05904225801,33.3988,11.58296515
08/22 14:00:00,34.19297235,3.586220833,0,0,9.179850659,19.4245,35.49036377,0.03078238375,25.0491,10.41048139
08/22 15:00:00,34.13788726,3.586220833,0,0,9.179850659,19.4245,50.90414616,7.67225511,33.3988,9.833091047
08/22 16:00:00,41.54377803,3.586220833,0.002597448627,0,9.179850659,26.9147,71.9823348,11.98078311,50.0982,9.90335169
08/22 17:00:00,41.54822173,3.586220833,0,0,9.179850659,26.9147,70.24651373,6.880300409,50.0982,13.26801332
08/22 18:00:00,41.56590784,3.586220833,0.008077302825,0,9.179850659,26.9147,68.73712406,0,50.0982,18.63892406
08/22 19:00:00,34.06548205,3.586220833,0,0,9.179850659,19.4245,53.30627325,0.07580935335,33.3988,19.83166389
08/22 20:00:00,34.05019056,3.586220833,0,0,9.179850659,19.4245,51.79539291,2.113327237,33.3988,16.28326567
08/22 21:00:00,36.11504048,3.586220833,0,0,9.179850659,19.4245,53.58289742,9.897080349,25.0491,18.63671707
08/22 22:00:00,38.20927053,3.586220833,0,0,9.179850659,19.4245,49.04590121,17.82796672,16.6994,14.51853449
08/22 23:00:00,38.96968637,3.586220833,0,0,9.179850659,19.4245,38.36473872,21.34949261,8.3497,8.665546101
08/23 1092648:00:00,22.25693529,3.586220833,0,0,4.58992533,8.1892,38.67691978,28.41271784,3.33988,6.924321945
08/23 1:00:00,14.83954023,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/23 2:00:00,14.85960272,0,0,0,1.52997511,7.4902,3.931940677,0,3.33988,0.5920606766
08/23 3:00:00,14.86728868,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/23 4:00:00,15.01517746,0,0,0,1.52997511,7.4902,3.931946598,0,3.33988,0.5920665982
08/23 5:00:00,22.35009403,3.586220833,0,0,4.58992533,8.1892,47.73586102,39.36616102,8.3497,0.02
08/23 6:00:00,36.19231466,3.586220833,0.01298567796,0,9.179850659,19.4245,56.43631863,34.54530989,16.6994,5.191608739
08/23 7:00:00,41.55612163,3.586220833,0.01868241832,0,9.179850659,26.9147,69.50138345,24.61982264,25.0491,19.83246081
08/23 8:00:00,41.56376162,3.586220833,0,0,9.179850659,26.9147,72.28020995,20.82830705,33.3988,18.0531029
08/23 9:00:00,34.08332609,3.586220833,0,0,9.179850659,19.4245,60.41261115,20.2653582,25.0491,15.09815295
08/23 10:00:00,41.58023728,3.586220833,0.005097059,0,9.179850659,26.9147,75.96527394,20.87950784,41.7485,13.3372661
08/23 11:00:00,42.31057877,3.586220833,0,0,9.179850659,26.9147,66.04807639,9.201320464,41.7485,15.09825593
08/23 12:00:00,41.66346419,3.586220833,0,0,9.179850659,26.9147,55.08591383,0,41.7485,13.33741383
08/23 13:00:00,34.14063302,3.586220833,0.002582467774,0,9.179850659,19.4245,45.53654558,0.555148072,33.3988,11.58259751
08/23 14:00:00,34.14000642,3.586220833,0,0,9.179850659,19.4245,40.85011677,5.968618758,25.0491,9.832398017
08/23 15:00:00,34.13809312,3.586220833,0,0,9.179850659,19.4245,49.52715293,5.717870137,33.3988,10.4104828
08/23 16:00:00,41.58630458,3.586220833,0.01568818585,0,9.179850659,26.9147,60.03911287,0.1083110982,50.0982,9.832601771
08/23 17:00:00,41.6057632,3.586220833,0.01065039646,0,9.179850659,26.9147,63.43588951,0,50.0982,13.33768951
08/23 18:00:00,42.06098223,3.586220833,0.453099065,0,9.179850659,26.9147,68.15103664,0,50.0982,18.05283664
08/23 19:00:00,34.25297116,3.586220833,0,0,9.179850659,19.4245,53.26845807,0.03798199774,33.3988,19.83167607
08/23 20:00:00,34.22259983,3.586220833,0,0,9.179850659,19.4245,50.26472087,0,33.3988,16.86592087
08/23 21:00:00,36.24755496,3.586220833,0.001495587571,0,9.179850659,19.4245,44.94749521,1.843884896,25.0491,18.05451031
08/23 22:00:00,38.23501104,3.586220833,0,0,9.179850659,19.4245,38.64591347,6.847850199,16.6994,15.09866327
08/23 23:00:00,38.98848229,3.586220833,0,0,9.179850659,19.4245,28.10056573,11.66345422,8.3497,8.087411512
08/24 1092672:00:00,22.27243709,3.586220833,0,0,4.58992533,8.1892,30.06580994,19.79869566,3.33988,6.927234273
08/24 1:00:00,14.85568825,0,0,0,1.52997511,7.4902,3.931968367,0,3.33988,0.5920883667
08/24 2:00:00,14.87743977,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
08/24 3:00:00,14.88609181,0,0,0,1.52997511,7.4902,3.931974244,0,3.33988,0.5920942442
