Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/08  12:00:00,70.4284830744,5.06938964265,1.43340466826,21.1109848013,19.3449162599,23.4437158914,111.037647825,63.5286794833,18.025,29.4839683413
 01/08  13:00:00,70.8472348994,5.07936767383,1.30346661995,21.5079355005,19.190480192,23.7425572507,110.9163576,63.5016581688,18.025,29.3896994309
 01/08  14:00:00,71.4473128781,5.09073961045,1.31649999437,22.0574843039,19.260583323,23.698576057,109.973547724,62.5561960864,18.025,29.3923516374
 01/08  15:00:00,71.8398721144,5.09794414682,1.30741085417,22.4519290181,19.260583323,23.698576057,110.968279451,63.5500347692,18.025,29.3932446814
 01/08  16:00:00,73.7634154529,5.10512340117,1.31430296926,22.7673520015,19.260583323,23.4086260847,106.720612933,65.1822599554,18.025,23.5133529777
 01/08  17:00:00,83.8562030619,5.12369563355,0.40348941751,23.6490423052,19.260583323,27.8781056672,96.0396744673,66.4842277665,18.025,11.5304467007
 01/08  18:00:00,89.9226586845,5.07083062892,0.0,21.5491743024,18.1807569449,37.5792895564,75.7896151107,70.0052615379,0.0,5.78435357282
 01/08  19:00:00,99.9047397275,4.9825760652,0.0195972017389,17.7061317589,32.6059821062,37.0465235296,85.6387863685,74.073207717,0.0,11.5655786515
 01/08  20:00:00,97.3701919618,4.92236777247,0.0366379254084,14.9832610088,36.8143715336,33.066984531,85.2600767164,73.6604604369,0.0,11.5996162795
 01/08  21:00:00,100.028859806,4.86620053151,0.0549966407979,12.3202299253,36.43363367,38.8072253906,84.9328035713,73.3334306574,0.0,11.5993729139
 01/08  22:00:00,97.3222954698,4.85828687281,0.0558230855733,11.9774662592,36.0963922311,36.7877557581,85.6499284003,74.0485223289,0.0,11.6014060714
 01/08  23:00:00,80.0189615208,4.94201832458,0.0306377592243,15.934892122,30.9507766546,20.6087787026,99.8910646868,76.5678788897,0.0,23.3231857971
 01/08  24:00:00,62.3772229684,5.04732061294,0.00686959454462,20.6470918912,17.4250845679,11.7056064465,90.4515526753,78.8679291457,0.0,11.5836235296
 01/09  01:00:00,57.0284414546,5.09304717215,0.000359185939839,22.6874890452,11.6412384099,10.0650221343,86.3665984682,80.5909010386,0.0,5.77569742959
 01/09  02:00:00,57.1857108461,5.13045560891,0.0,24.3686134512,10.0992000411,10.047477231,88.4151652268,82.6495597048,0.0,5.76560552207
 01/09  03:00:00,56.2287827776,5.15137300406,0.0,25.2503260111,8.25718729233,10.0299323277,88.8267134137,83.0597396732,0.0,5.76697374057
 01/09  04:00:00,56.7058136381,5.16274117315,0.0,25.7159890012,8.25718729233,10.0299323277,83.1929949996,83.1729949996,0.0,0.02
 01/09  05:00:00,58.7063586833,5.17136656341,0.0,26.1010922037,8.25718729233,11.6354268332,95.0839605538,83.5533043992,0.0,11.5306561546
 01/09  06:00:00,65.8343769597,5.16035979759,0.0,25.659825575,12.1011305571,15.3678112995,94.0112410432,82.4278611199,0.0,11.5833799234
 01/09  07:00:00,88.744458906,5.00474852021,0.000155841545525,19.1960382175,19.7275818095,37.2640762949,98.053202637,80.5549953408,0.0,17.4982072962
 01/09  08:00:00,103.540152669,4.92155861833,0.0292417202589,15.4408815737,24.3117294858,51.2795993405,101.311183356,77.8449678978,0.0,23.4662154579
 01/09  09:00:00,98.279714967,5.05408825328,0.00464759124285,21.3486325958,23.6694662846,40.6342015617,110.604477731,69.0036603924,0.0,41.6008173383
 01/09  10:00:00,95.8303458062,5.08996476243,1.04634758595,22.8296365615,23.6694662846,35.6302164847,121.673204267,68.1529639905,18.025,35.4952402762
 01/09  11:00:00,76.1548526235,5.17037326486,1.24046407032,26.1287258725,18.7433767983,22.9618409725,115.99654208,68.4791661872,18.025,29.4923758928
 01/09  12:00:00,74.7648496477,5.17916037242,1.23316257549,26.6238804723,18.7433767983,22.9618409725,116.959619182,69.5375921807,18.025,29.3970270011
 01/09  13:00:00,74.3232586365,5.17143989252,1.12944622757,26.2502771624,18.5889407304,23.1597249699,114.530380427,67.1141336909,18.025,29.3912467363
 01/09  14:00:00,74.5200133146,5.17126531885,1.18376249664,26.1463894492,18.7433767983,23.2517909448,113.233679018,65.8165437974,18.025,29.3921352206
 01/09  15:00:00,74.3352638007,5.17135275404,1.25329149423,25.8920243132,18.7433767983,23.2517909448,105.400812546,63.8633501506,18.025,23.5124623952
 01/09  16:00:00,75.2951846541,5.1600070639,1.3168100116,25.2057214355,18.7433767983,22.9618409725,110.727512962,63.313476102,18.025,29.3890368603
 01/09  17:00:00,83.844995595,5.145160439,0.4550111964,24.5288400641,18.7433767983,27.431320555,86.4308528664,62.6304629372,18.025,5.77538992916
 01/09  18:00:00,93.0112898606,5.07902851359,0.0,22.027630533,17.6635504202,40.6971502883,80.3022652818,68.7363106376,0.0,11.5659546443
 01/09  19:00:00,97.0884042124,5.02045296176,0.00290724623596,19.6546004482,27.5259009287,37.3340067412,91.6721395659,74.2029474118,0.0,17.4691921541
 01/09  20:00:00,97.2928987913,4.97293986527,0.0184898126068,17.5663177672,33.8341110165,33.3544677425,86.5644078836,74.963123622,0.0,11.6012842616
 01/09  21:00:00,102.432021166,4.90904324879,0.0433906697641,14.590278868,36.5179666069,38.8247702939,93.4881761128,76.0995300517,0.0,17.3886460611
 01/09  22:00:00,96.2334012308,4.89323287914,0.0482726805959,13.9167636317,32.965339924,36.8579353714,95.1281210986,77.6297951748,0.0,17.4983259238
 01/09  23:00:00,77.2918377249,4.98979077226,0.0184538450566,18.456261729,25.6355707503,20.6438685092,91.5724637764,79.9528483364,0.0,11.61961544
 01/09  24:00:00,62.0604291109,5.08944077343,0.0,22.6974842338,15.0252895274,11.7056064465,91.962190389,80.4134574172,0.0,11.5487329718
 01/10  01:00:00,60.1396972888,5.1545470387,0.0,25.7376044318,11.6412384099,10.0650221343,90.9689070756,85.1931539679,0.0,5.77575310766
 01/10  02:00:00,59.8118059274,5.18195562072,0.0,26.9432083832,10.0992000411,10.047477231,92.0659697479,86.2994345041,0.0,5.7665352438
 01/10  03:00:00,59.7795039079,5.22010847698,0.0,28.7323113444,8.25718729233,10.0299323277,94.7833563423,89.0163692159,0.0,5.76698712637
 01/10  04:00:00,61.121863938,5.24956500718,0.0,30.0452154643,8.25718729233,10.0299323277,96.6305290075,90.864126683,0.0,5.76640232451
 01/10  05:00:00,63.8179473299,5.27634067422,0.0,31.1077067053,8.25718729233,11.6354268332,97.4851686396,91.7096370277,0.0,5.77553161193
 01/10  06:00:00,71.3124123095,5.27118512145,0.0,31.0270351791,12.1011305571,15.3678112995,102.795122126,91.2114464734,0.0,11.5836756523
 01/10  07:00:00,93.5951677176,5.0948810444,0.0,23.9567707567,19.7275818095,37.2640762949,106.832713681,89.3348246139,0.0,17.497889067
 01/10  08:00:00,107.818298931,4.99435781593,0.00894993101433,19.6665205292,24.3117294858,51.2795993405,109.312419942,85.8436049104,0.0,23.4688150312
 01/10  09:00:00,101.576848094,5.11811352181,0.0,24.5863874271,23.6694662846,40.6342015617,112.920747591,71.3187775104,0.0,41.6019700805
 01/10  10:00:00,98.3270292135,5.13935863281,1.06000669512,25.2632668997,23.6694662846,35.6302164847,121.370885166,67.8548748072,18.025,35.4910103584
 01/10  11:00:00,78.6533381326,5.22165195524,1.27553012628,28.5408672504,18.7433767983,22.9618409725,115.059020094,67.5456485121,18.025,29.4883715821
 01/10  12:00:00,76.7289977563,5.2215716798,1.32019847894,28.4585809803,18.7433767983,22.9618409725,114.20335026,66.779983304,18.025,29.3983669565
 01/10  13:00:00,75.957578665,5.20443748093,1.18094235937,27.8001043079,18.5889407304,23.1597249699,112.493366049,65.0743859716,18.025,29.393980077
 01/10  14:00:00,75.7815115726,5.19563156247,1.2191029646,27.3481802492,18.7433767983,23.2517909448,111.330888938,63.9109899871,18.025,29.3948989508
 01/10  15:00:00,75.5786401205,5.1940252965,1.24626487756,27.1197542829,18.7433767983,23.2517909448,105.052989358,63.5133021836,18.025,23.5146871747
 01/10  16:00:00,77.5571755425,5.2047828067,1.24688612555,27.492861133,18.7433767983,22.9618409725,113.294038037,65.8772894871,18.025,29.3917485496
 01/10  17:00:00,87.9686702042,5.22953574926,0.260531242743,28.7626188965,18.7433767983,27.431320555,93.7918239662,69.9914497289,18.025,5.77537423736
 01/10  18:00:00,96.9465286848,5.15165325423,0.0,25.890245208,17.6635504202,40.6971502883,88.4484880827,76.8826453713,0.0,11.5658427114
 01/10  19:00:00,100.744467326,5.0867133109,0.000386165415111,23.246924449,27.5259009287,37.3340067412,99.3550071067,81.8838330119,0.0,17.4711740948
 01/10  20:00:00,100.871081595,5.03505989964,0.000990213274857,21.0998793413,33.8341110165,33.3544677425,93.9988964735,82.3982623173,0.0,11.6006341562
 01/10  21:00:00,105.276027434,4.95634270314,0.0304836494125,17.3998927423,36.5179666069,38.8247702939,98.8732296807,81.4856645465,0.0,17.3875651342
 01/10  22:00:00,98.2228685261,4.92668214405,0.0407393058881,15.880314828,32.965339924,36.8579353714,97.14170399,79.6447623015,0.0,17.4969416885
 01/10  23:00:00,79.1108770661,5.0216942517,0.009824392088,20.2520266546,25.6355707503,20.6438685092,92.1619694585,80.5431377144,0.0,11.6188317441
 01/10  24:00:00,65.5937248245,5.15514201724,0.0,26.1650795529,15.0252895274,11.7056064465,96.740238451,85.1924768684,0.0,11.5477615826
 01/11  01:00:00,62.6424819264,5.20239297953,0.0,28.1925432526,11.6412384099,10.0650221343,92.5213055733,86.7455628003,0.0,5.77574277292
 01/11  02:00:00,61.6542904156,5.21862118813,0.0,28.7490273351,10.0992000411,10.047477231,91.7068879045,85.9403334933,0.0,5.7665544112
 01/11  03:00:00,60.7800433532,5.24303518291,0.0,29.7099238873,8.25718729233,10.0299323277,92.0685996554,86.3015932671,0.0,5.76700638833
 01/11  04:00:00,62.7108626353,5.28699833447,0.0,31.596780192,8.25718729233,10.0299323277,95.1982286473,89.4312928359,0.0,5.76693581143
 01/11  05:00:00,66.1826513316,5.33140408099,0.0,33.4173475594,8.25718729233,11.6354268332,98.0148381788,92.2394344688,0.0,5.77540370996
 01/11  06:00:00,73.4313640973,5.32072988999,0.0,33.096442501,12.1011305571,15.3678112995,103.286307007,91.703506925,0.0,11.582800082
 01/11  07:00:00,95.8277890861,5.13713915896,0.0,26.1471339634,19.7275818095,37.2640762949,109.677776248,92.18163332,0.0,17.4961429283
 01/11  08:00:00,110.478106726,5.04095055178,0.0,22.2886847495,24.3117294858,51.2795993405,120.344599838,91.014164152,0.0,29.3304356856
 01/11  09:00:00,105.336128306,5.18870973335,0.0,28.2750720614,23.6694662846,40.6342015617,114.023489177,78.3629949742,0.0,35.6604942026
 01/11  10:00:00,102.107374188,5.21363694289,0.860554192382,29.1687861583,23.6694662846,35.6302164847,128.630889578,75.1190038979,18.025,35.4868856801
 01/11  11:00:00,82.4437150451,5.30644763047,1.1213944007,32.4005838656,18.7433767983,22.9618409725,120.843561625,73.3264484154,18.025,29.4921132091
 01/11  12:00:00,80.0452504858,5.29516798803,1.18825038564,31.8331854896,18.7433767983,22.9618409725,119.151273366,71.7291965313,18.025,29.397076835
 01/11  13:00:00,79.6696113838,5.29043928927,1.0931570536,31.5139211604,18.5889407304,23.1597249699,116.648288967,69.2321276293,18.025,29.3911613376
 01/11  14:00:00,80.1204561331,5.30061039165,1.15140725567,31.6498413113,18.7433767983,23.2517909448,115.296196309,67.8790812009,18.025,29.3921151086
 01/11  15:00:00,79.3583835652,5.28251626548,1.17867723786,30.8785936701,18.7433767983,23.2517909448,114.581078705,67.1630496339,18.025,29.3930290715
 01/11  16:00:00,80.501587007,5.27366597355,1.1952526201,30.4200230028,18.7433767983,22.9618409725,109.810598811,68.2724183996,18.025,23.5131804112
 01/11  17:00:00,88.9220398849,5.25664398333,0.332698668467,29.6167131023,18.7433767983,27.431320555,96.9861973934,67.431044815,18.025,11.5301525784
 01/11  18:00:00,96.5077639904,5.14629663629,0.0,25.4568386324,17.6635504202,40.6971502883,77.6354929566,71.8423964172,0.0,5.79309653933
 01/11  19:00:00,100.641358447,5.0873274128,0.000381729843618,23.1432048609,27.5259009287,37.3340067412,95.5519166647,78.0814680829,0.0,17.4704485818
 01/11  20:00:00,100.951785543,5.03833270709,0.0,21.1783012891,33.8341110165,33.3544677425,97.1416403995,79.7521880969,0.0,17.3894523026
 01/11  21:00:00,105.961626041,4.96756342436,0.0209707387523,18.0837852512,36.5179666069,38.8247702939,93.2353492246,81.6369354503,0.0,11.5984137744
 01/11  22:00:00,98.3873479183,4.92904921046,0.0350259063698,16.0481407496,32.965339924,36.8579353714,96.4062120108,78.9078545109,0.0,17.4983574999
 01/11  23:00:00,78.568268305,5.01306962485,0.00462367584236,19.7232418026,25.6355707503,20.6438685092,95.1231261206,77.7042097257,0.0,17.4189163949
 01/11  24:00:00,64.3863429481,5.13477962656,0.0,24.9780608366,15.0252895274,11.7056064465,86.6784565658,80.8941489857,0.0,5.78430758002
 01/12  01:00:00,61.3351191653,5.17956095669,0.0,26.9080123415,11.6412384099,10.0650221343,88.3299691683,82.5543169537,0.0,5.77565221457
 01/12  02:00:00,61.0756429652,5.20961948786,0.0,28.1793816465,10.0992000411,10.047477231,89.6751804639,83.908544789,0.0,5.76663567491
 01/12  03:00:00,60.5688309711,5.24322546921,0.0,29.4985211267,8.25718729233,10.0299323277,91.0449916942,85.278416227,0.0,5.76657546721
 01/12  04:00:00,61.629314251,5.27012596833,0.0,30.5321041923,8.25718729233,10.0299323277,92.3499682284,86.5834649327,0.0,5.7665032957
 01/12  05:00:00,64.072431331,5.29325223454,0.0,31.345279412,8.25718729233,11.6354268332,93.1616158058,87.3862912506,0.0,5.77532455517
 01/12  06:00:00,71.2845875552,5.28145924717,0.0,30.9889362508,12.1011305571,15.3678112995,98.7474063149,87.1634121456,0.0,11.5839941693
 01/12  07:00:00,92.6535927971,5.07980026715,0.0,23.0302777078,19.7275818095,37.2640762949,102.334779935,84.8388590376,0.0,17.4959208979
 01/12  08:00:00,106.722113858,4.97501719817,0.000515635716979,18.5981081277,24.3117294858,51.2795993405,110.948066068,81.6162132637,0.0,29.3318528045
 01/12  09:00:00,101.550200348,5.11865536119,0.0,24.5591988191,23.6694662846,40.6342015617,106.576186841,70.9164910222,0.0,35.6596958188
 01/12  10:00:00,99.1121695664,5.15611794009,0.998973990996,26.0926809581,23.6694662846,35.6302164847,123.449650067,69.9362669634,18.025,35.4883831032
 01/12  11:00:00,78.1320794924,5.251722623,1.15204607161,29.9970208368,18.7433767983,22.9618409725,122.522999469,71.8038214612,18.025,32.6941780082
 01/12  12:00:00,77.7157295424,5.23945259237,1.14489300018,29.60273754,18.7433767983,22.9618409725,116.405701691,72.184035048,18.025,26.1966666426
 01/12  13:00:00,76.4241258873,5.21376407562,1.05663249159,28.381635898,18.5889407304,23.1597249699,115.937254767,68.5232667078,18.025,29.3889880595
 01/12  14:00:00,75.5751918,5.19132572466,1.12953625053,27.2357326582,18.7433767983,23.2517909448,113.21262701,65.7958791468,18.025,29.3917478637
 01/12  15:00:00,74.9829866057,5.18197484604,1.17503960101,26.6073749657,18.7433767983,23.2517909448,112.080214764,64.6615021021,18.025,29.3937126618
 01/12  16:00:00,74.8264316908,5.18801037623,1.20228052893,26.7074949005,18.7433767983,22.9618409725,108.369783265,66.2260965417,18.025,24.1186867234
 01/12  17:00:00,86.2248364369,5.19517918791,0.316122816643,26.9975517954,18.7433767983,27.431320555,95.9490429621,66.9847904497,18.025,10.9392525124
 01/12  18:00:00,94.3302299723,5.10156887669,0.0,23.3240336746,17.6635504202,40.6971502883,77.250698779,71.4576195305,0.0,5.79307924842
 01/12  19:00:00,99.0167724837,5.05284051154,0.000362607181438,21.553125786,27.5259009287,37.3340067412,96.2943196958,78.8238398474,0.0,17.4704798483
 01/12  20:00:00,99.2427248025,5.00372467037,0.0,19.503849601,33.8341110165,33.3544677425,96.5971678337,79.2090843887,0.0,17.388083445
 01/12  21:00:00,104.476775925,4.93973487941,0.0203061213727,16.6274276995,36.5179666069,38.8247702939,92.1175052108,80.5179226266,0.0,11.5995825842
 01/12  22:00:00,97.9470112869,4.9186187528,0.0327044150666,15.6205555423,32.965339924,36.8579353714,98.1915499517,80.694063482,0.0,17.4974864697
 01/12  23:00:00,78.6935601955,5.01153040177,0.00147602502292,19.8532200027,25.6355707503,20.6438685092,98.2985770263,80.8799615233,0.0,17.418615503
 01/12  24:00:00,63.890385014,5.12290617491,0.0,24.4939769805,15.0252895274,11.7056064465,87.5549661312,81.7706483626,0.0,5.7843177686
 01/13  01:00:00,60.8727013151,5.1686995461,0.0,26.4564557055,11.6412384099,10.0650221343,88.7560135509,82.9804674954,0.0,5.77554605546
 01/13  02:00:00,61.3266026938,5.2123566403,0.0,28.4276044108,10.0992000411,10.047477231,91.540388682,85.773521475,0.0,5.76686720695
 01/13  03:00:00,61.2177684055,5.25018545742,0.0,30.1404987267,8.25718729233,10.0299323277,94.0054301104,88.2387980551,0.0,5.76663205529
 01/13  04:00:00,62.2095294469,5.2737374272,0.0,31.1087075539,8.25718729233,10.0299323277,95.0741585488,89.3081106968,0.0,5.76604785205
 01/13  05:00:00,64.5046096854,5.29217691244,0.0,31.7785333099,8.25718729233,11.6354268332,95.4961392591,89.7216135417,0.0,5.77452571743
 01/13  06:00:00,70.7942222948,5.26170081419,0.0,30.5183292496,12.1011305571,15.3678112995,98.6013943286,87.0173315255,0.0,11.5840628031
 01/13  07:00:00,92.6877634936,5.07929997314,0.0,23.0649489545,19.7275818095,37.2640762949,101.699896256,84.203367486,0.0,17.4965287698
 01/13  08:00:00,106.627519528,4.9734001574,0.0,18.5056457389,24.3117294858,51.2795993405,109.276129722,79.9472477913,0.0,29.3288819302
 01/13  09:00:00,101.039141348,5.10892035979,0.00459693895638,24.053277826,23.6694662846,40.6342015617,104.228947101,68.5683472115,0.0,35.6605998896
 01/13  10:00:00,98.5694864009,5.14464545666,1.06031438176,25.5001297228,23.6694662846,35.6302164847,121.148117179,67.6321746955,18.025,35.4909424835
 01/13  11:00:00,77.4026378732,5.23408189604,1.21292202472,29.2243445687,18.7433767983,22.9618409725,122.946012316,69.5358867134,18.025,35.3851256029
 01/13  12:00:00,76.6035815066,5.21820234457,1.26267233736,28.394060435,18.7433767983,22.9618409725,109.586274874,68.0418332603,18.025,23.5194416138
 01/13  13:00:00,75.2376225586,5.19097152622,1.16618980328,27.1083677902,18.5889407304,23.1597249699,111.956446083,64.5422582571,18.025,29.3891878256
 01/13  14:00:00,74.4547238001,5.16896868331,1.21321856139,26.0539398149,18.7433767983,23.2517909448,110.030544337,62.613438945,18.025,29.3921053919
 01/13  15:00:00,73.6799157906,5.15585514122,1.25994303685,25.2455204242,18.7433767983,23.2517909448,108.67981692,61.2617807649,18.025,29.3930361548
 01/13  16:00:00,73.3148230781,5.15752267123,1.28986939882,25.1387843437,18.7433767983,22.9618409725,109.969903744,62.5509529277,18.025,29.3939508165
 01/13  17:00:00,84.4644307543,5.15911346204,0.412460066365,25.1768753209,18.7433767983,27.431320555,87.0557340347,63.2554340287,18.025,5.77530000595
 01/13  18:00:00,92.7906269398,5.07332855782,0.0,21.8126708908,17.6635504202,40.6971502883,74.0196366853,68.2267794445,0.0,5.79285724084
 01/13  19:00:00,97.3369891436,5.02272978466,0.000366960408143,19.903448345,27.5259009287,37.3340067412,92.6898990701,75.2179925354,0.0,17.4719065347
