Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 09/12  04:00:00,15.7921826256,0.0,0.0,0.0,1.52997510988,7.4902,3.93195257021,0.0,3.33988,0.592072570206
 09/12  05:00:00,24.0269982969,4.40244694023,0.0890403527848,0.0,4.58992532963,8.1892,8.85998734523,0.490287345231,8.3497,0.02
 09/12  06:00:00,39.596013219,4.40244694023,0.03942954732,0.0,9.17985065927,19.4245,20.1610299313,0.0,16.6994,3.46162993133
 09/12  07:00:00,43.7084403559,4.40244694023,0.147546711338,0.0,9.17985065927,26.9147,37.2174313256,0.0,25.0491,12.1683313256
 09/12  08:00:00,43.9459782414,4.40244694023,1.41971149263,0.0,9.17985065927,26.9147,44.9796003628,0.0,33.3988,11.5808003628
 09/12  09:00:00,40.6140685073,4.40244694023,5.52486260428,0.0,9.17985065927,19.4245,34.3004840415,0.0,25.0491,9.25138404148
 09/12  10:00:00,53.9423304497,4.40244694023,11.307748697,0.0,9.17985065927,26.9147,50.4148815642,0.0,41.7485,8.66638156416
 09/12  11:00:00,61.3365464399,4.40244694023,17.9388165494,0.0,9.17985065927,26.9147,50.999723048,0.0,41.7485,9.25122304805
 09/12  12:00:00,67.7117631451,4.40244694023,24.9124345634,0.0,9.17985065927,26.9147,50.4140708256,0.0,41.7485,8.66557082559
 09/12  13:00:00,59.2660924321,4.40244694023,24.0147454829,0.0,9.17985065927,19.4245,40.9042291082,0.0,33.3988,7.50542910819
 09/12  14:00:00,55.9593181345,4.40244694023,20.7004961793,0.0,9.17985065927,19.4245,31.3962032253,0.0,25.0491,6.34710322526
 09/12  15:00:00,54.4065047635,4.40244694023,19.1471287137,0.0,9.17985065927,19.4245,39.7460037317,0.0,33.3988,6.34720373173
 09/12  16:00:00,63.9095310033,4.40244694023,21.1642053211,0.0,9.17985065927,26.9147,56.4460106783,0.0,50.0982,6.34781067825
 09/12  17:00:00,64.9724304845,4.40244694023,22.2476202959,0.0,9.17985065927,26.9147,58.1869866021,0.0,50.0982,8.08878660212
 09/12  18:00:00,65.0421538667,4.40244694023,22.3922688639,0.0,9.17985065927,26.9147,61.6793884817,0.0,50.0982,11.5811884817
 09/12  19:00:00,53.0813968572,4.40244694023,16.9071035581,0.0,9.17985065927,19.4245,46.1468805613,0.0,33.3988,12.7480805613
 09/12  20:00:00,52.0597788948,4.40244694023,12.755675618,0.0,9.17985065927,19.4245,43.8132825941,0.0,33.3988,10.4144825941
 09/12  21:00:00,47.5302222704,4.40244694023,8.30654879065,0.0,9.17985065927,19.4245,36.0512886492,0.0,25.0491,11.0021886492
 09/12  22:00:00,44.5547602682,4.40244694023,5.34912789706,0.0,9.17985065927,19.4245,26.5249840201,0.0,16.6994,9.8255840201
 09/12  23:00:00,42.2365215066,4.40244694023,2.28288207178,0.0,9.17985065927,19.4245,13.5414187449,0.0,8.3497,5.19171874493
 09/12  24:00:00,23.2404805107,4.40244694023,0.0,0.0,4.58992532963,8.1892,7.52659293526,0.148863462552,3.33988,4.03784947271
 09/13  01:00:00,14.9943878912,0.0,0.0,0.0,1.52997510988,7.4902,3.93197570705,0.0,3.33988,0.592095707048
 09/13  02:00:00,15.0058099369,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/13  03:00:00,15.0054830368,0.0,0.0,0.0,1.52997510988,7.4902,3.93196686112,0.0,3.33988,0.592086861123
 09/13  04:00:00,15.1630755702,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/13  05:00:00,23.2967461086,4.40244694023,0.0,0.0,4.58992532963,8.1892,14.9358643528,5.99407161351,8.3497,0.592092739271
 09/13  06:00:00,39.25434636,4.40244694023,0.0366158931453,0.0,9.17985065927,19.4245,24.7254964674,5.13830656653,16.6994,2.88778990089
 09/13  07:00:00,43.5424342607,4.40244694023,0.0399212668997,0.0,9.17985065927,26.9147,37.798474103,0.0,25.0491,12.749374103
 09/13  08:00:00,42.7251730176,4.40244694023,0.234594329776,0.0,9.17985065927,26.9147,44.9786097997,0.0,33.3988,11.5798097997
 09/13  09:00:00,36.2377512082,4.40244694023,1.19187611509,0.0,9.17985065927,19.4245,34.3003105538,0.0,25.0491,9.25121055381
 09/13  10:00:00,48.1500843538,4.40244694023,5.57198890969,0.0,9.17985065927,26.9147,50.4145191057,0.0,41.7485,8.66601910574
 09/13  11:00:00,53.9685220408,4.40244694023,10.6350642513,0.0,9.17985065927,26.9147,50.9991105242,0.0,41.7485,9.25061052416
 09/13  12:00:00,57.558335433,4.40244694023,14.8466174485,0.0,9.17985065927,26.9147,50.4138783351,0.0,41.7485,8.66537833511
 09/13  13:00:00,49.8189040602,4.40244694023,14.6532885438,0.0,9.17985065927,19.4245,40.3287036297,0.0,33.3988,6.92990362967
 09/13  14:00:00,48.5704165572,4.40244694023,13.391620405,0.0,9.17985065927,19.4245,31.9721165328,0.0,25.0491,6.92301653276
 09/13  15:00:00,48.4861361223,4.40244694023,13.2939669316,0.0,9.17985065927,19.4245,39.7458302383,0.0,33.3988,6.34703023829
 09/13  16:00:00,58.4557210365,4.40244694023,15.768282191,0.0,9.17985065927,26.9147,56.4458539763,0.0,50.0982,6.3476539763
 09/13  17:00:00,59.5772361445,4.40244694023,16.9319596286,0.0,9.17985065927,26.9147,58.1866135527,0.0,50.0982,8.0884135527
 09/13  18:00:00,60.7915555514,4.40244694023,18.1908372342,0.0,9.17985065927,26.9147,61.6792765071,0.0,50.0982,11.5810765071
 09/13  19:00:00,50.825789715,4.40244694023,14.4831813279,0.0,9.17985065927,19.4245,46.1480236444,0.0,33.3988,12.7492236444
 09/13  20:00:00,50.5459477269,4.40244694023,11.0818872783,0.0,9.17985065927,19.4245,43.8132173188,0.0,33.3988,10.4144173188
 09/13  21:00:00,46.6228903047,4.40244694023,7.27753016998,0.0,9.17985065927,19.4245,36.0507999402,0.0,25.0491,11.0016999402
 09/13  22:00:00,45.0830286295,4.40244694023,5.87124955559,0.0,9.17985065927,19.4245,26.5243065806,0.0,16.6994,9.82490658057
 09/13  23:00:00,43.7096604006,4.40244694023,3.7372190843,0.0,9.17985065927,19.4245,13.5414149682,0.0,8.3497,5.1917149682
 09/13  24:00:00,23.2716107307,4.40244694023,0.0,0.0,4.58992532963,8.1892,8.06211974176,0.109961294181,3.33988,4.61227844757
 09/14  01:00:00,15.0280864552,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/14  02:00:00,15.0458300152,0.0,0.0,0.0,1.52997510988,7.4902,3.9319420626,0.0,3.33988,0.592062062596
 09/14  03:00:00,15.0540356495,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/14  04:00:00,15.2239113756,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/14  05:00:00,23.4497946803,4.40244694023,0.0582497453686,0.0,4.58992532963,8.1892,9.29992762885,0.358133811777,8.3497,0.592093817075
 09/14  06:00:00,39.3692411138,4.40244694023,0.0436171541839,0.0,9.17985065927,19.4245,20.160782413,0.0,16.6994,3.46138241295
 09/14  07:00:00,44.0706528628,4.40244694023,0.494737160682,0.0,9.17985065927,26.9147,37.2207832402,0.0,25.0491,12.1716832402
 09/14  08:00:00,44.0705730093,4.40244694023,1.54124696059,0.0,9.17985065927,26.9147,44.9791082611,0.0,33.3988,11.5803082611
 09/14  09:00:00,38.4991124941,4.40244694023,3.43253999812,0.0,9.17985065927,19.4245,34.3013557905,0.0,25.0491,9.25225579048
 09/14  10:00:00,49.1624480195,4.40244694023,6.57851889472,0.0,9.17985065927,26.9147,50.4144498504,0.0,41.7485,8.66594985042
 09/14  11:00:00,53.9661434251,4.40244694023,10.6362135952,0.0,9.17985065927,26.9147,50.9998850625,0.0,41.7485,9.25138506254
 09/14  12:00:00,56.3307384457,4.40244694023,13.6331624848,0.0,9.17985065927,26.9147,50.414708109,0.0,41.7485,8.66620810901
 09/14  13:00:00,48.5425164133,4.40244694023,13.3918749388,0.0,9.17985065927,19.4245,40.9039222775,0.0,33.3988,7.50512227753
 09/14  14:00:00,47.5313042103,4.40244694023,12.3718685963,0.0,9.17985065927,19.4245,31.3972379821,0.0,25.0491,6.3481379821
 09/14  15:00:00,46.6489458801,4.40244694023,11.4861241455,0.0,9.17985065927,19.4245,39.7455178242,0.0,33.3988,6.34671782422
 09/14  16:00:00,55.5491385306,4.40244694023,12.9019153605,0.0,9.17985065927,26.9147,56.4459994601,0.0,50.0982,6.34779946014
 09/14  17:00:00,57.145974255,4.40244694023,14.5096291575,0.0,9.17985065927,26.9147,58.7634868568,0.0,50.0982,8.66528685679
 09/14  18:00:00,59.4417466942,4.40244694023,16.8528379077,0.0,9.17985065927,26.9147,61.675293073,0.0,50.0982,11.577093073
 09/14  19:00:00,50.4562576349,4.40244694023,14.140774404,0.0,9.17985065927,19.4245,45.5686804698,0.0,33.3988,12.1698804698
 09/14  20:00:00,51.0805483823,4.40244694023,11.6248692425,0.0,9.17985065927,19.4245,43.8128134812,0.0,33.3988,10.4140134812
 09/14  21:00:00,46.26401278,4.40244694023,6.92692834004,0.0,9.17985065927,19.4245,36.6291472232,0.0,25.0491,11.5800472232
 09/14  22:00:00,41.8595415483,4.40244694023,2.67555082956,0.0,9.17985065927,19.4245,26.5282132441,0.0,16.6994,9.8288132441
 09/14  23:00:00,40.2613298911,4.40244694023,0.334426948913,0.0,9.17985065927,19.4245,13.5411038991,0.0,8.3497,5.1914038991
 09/14  24:00:00,23.210836005,4.40244694023,0.00651143604269,0.0,4.58992532963,8.1892,7.63821272225,0.259891325233,3.33988,4.03844139702
 09/15  01:00:00,14.9643114448,0.0,0.0,0.0,1.52997510988,7.4902,3.93197584962,0.0,3.33988,0.592095849624
 09/15  02:00:00,14.9830488242,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/15  03:00:00,14.9866599659,0.0,0.0,0.0,1.52997510988,7.4902,3.9319448528,0.0,3.33988,0.5920648528
 09/15  04:00:00,15.7119706141,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/15  05:00:00,23.82733238,4.40244694023,0.0,0.0,4.58992532963,8.1892,20.0541995302,11.1124287643,8.3497,0.592070765891
 09/15  06:00:00,39.4658348795,4.40244694023,0.0272200222816,0.0,9.17985065927,19.4245,30.3865848752,10.7995655607,16.6994,2.88761931455
 09/15  07:00:00,43.4995744725,4.40244694023,0.0292443039431,0.0,9.17985065927,26.9147,42.3941033042,4.59483625507,25.0491,12.7501670491
 09/15  08:00:00,42.4473594351,4.40244694023,0.0052303226853,0.0,9.17985065927,26.9147,45.9084886527,0.928695135934,33.3988,11.5809935167
 09/15  09:00:00,35.0110952748,4.40244694023,0.0069426752157,0.0,9.17985065927,19.4245,34.306996337,0.0061462814718,25.0491,9.25175005555
 09/15  10:00:00,43.8203456817,4.40244694023,1.28463540407,0.0,9.17985065927,26.9147,50.4135432819,0.0,41.7485,8.66504328188
 09/15  11:00:00,48.1114462036,4.40244694023,4.82771277485,0.0,9.17985065927,26.9147,50.9998495371,0.0,41.7485,9.25134953708
 09/15  12:00:00,50.7227798362,4.40244694023,8.09005191137,0.0,9.17985065927,26.9147,50.4151834835,0.0,41.7485,8.66668348348
 09/15  13:00:00,43.6278388381,4.40244694023,8.5223486901,0.0,9.17985065927,19.4245,40.904491791,0.0,33.3988,7.50569179095
 09/15  14:00:00,42.9384236501,4.40244694023,7.8196639951,0.0,9.17985065927,19.4245,31.3968915468,0.0,25.0491,6.34779154684
 09/15  15:00:00,42.4450127812,4.40244694023,7.31922237519,0.0,9.17985065927,19.4245,39.7465138295,0.0,33.3988,6.34771382951
 09/15  16:00:00,51.8945062333,4.40244694023,9.28754199443,0.0,9.17985065927,26.9147,56.4460429354,0.0,50.0982,6.3478429354
 09/15  17:00:00,53.8860733346,4.40244694023,11.333031942,0.0,9.17985065927,26.9147,58.7646938534,0.0,50.0982,8.66649385335
 09/15  18:00:00,55.6670246055,4.40244694023,13.1208732477,0.0,9.17985065927,26.9147,61.6780623968,0.0,50.0982,11.5798623968
 09/15  19:00:00,46.3105043254,4.40244694023,10.2160606838,0.0,9.17985065927,19.4245,45.5688329288,0.0,33.3988,12.1700329288
 09/15  20:00:00,46.9610332208,4.40244694023,7.71261612079,0.0,9.17985065927,19.4245,44.390727578,0.0,33.3988,10.991927578
 09/15  21:00:00,43.2309710143,4.40244694023,4.0468429368,0.0,9.17985065927,19.4245,36.0511398061,0.0,25.0491,11.0020398061
 09/15  22:00:00,40.6229278073,4.40244694023,1.44564166936,0.0,9.17985065927,19.4245,26.5251768405,0.0,16.6994,9.82577684055
 09/15  23:00:00,40.1586315488,4.40244694023,0.224004389231,0.0,9.17985065927,19.4245,13.5416114893,0.0,8.3497,5.19191148932
 09/15  24:00:00,23.2183237105,4.40244694023,0.0,0.0,4.58992532963,8.1892,8.25018022301,0.297206943451,3.33988,4.61309327956
 09/16  01:00:00,14.9783744302,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/16  02:00:00,15.0004001655,0.0,0.0,0.0,1.52997510988,7.4902,3.93196654923,0.0,3.33988,0.592086549232
 09/16  03:00:00,15.0107512965,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/16  04:00:00,15.1800931507,0.0,0.0,0.0,1.52997510988,7.4902,3.93197242964,0.0,3.33988,0.592092429639
 09/16  05:00:00,23.3374406555,4.40244694023,0.0,0.0,4.58992532963,8.1892,9.97813646794,1.60843646794,8.3497,0.02
 09/16  06:00:00,39.3596647622,4.40244694023,0.0613754653236,0.0,9.17985065927,19.4245,20.1795971153,0.0186303705623,16.6994,3.46156674474
 09/16  07:00:00,45.1245187849,4.40244694023,0.47890600418,0.0,9.17985065927,26.9147,28.5110426919,0.0,25.0491,3.46194269195
 09/16  08:00:00,44.4719609941,4.40244694023,1.93740850998,0.0,9.17985065927,26.9147,36.2873172159,0.0,33.3988,2.88851721594
 09/16  09:00:00,39.1968616578,4.40244694023,4.12595411662,0.0,9.17985065927,19.4245,36.0419309622,0.0,25.0491,10.9928309622
 09/16  10:00:00,50.809880406,4.40244694023,8.21990055143,0.0,9.17985065927,26.9147,50.9999333451,0.0,41.7485,9.2514333451
 09/16  11:00:00,57.9866951752,4.40244694023,14.6539079252,0.0,9.17985065927,26.9147,52.1628678156,0.0,41.7485,10.4143678156
 09/16  12:00:00,62.7217725128,4.40244694023,20.0123544182,0.0,9.17985065927,26.9147,52.1635240924,0.0,41.7485,10.4150240924
 09/16  13:00:00,59.1166668367,4.40244694023,23.947461454,0.0,9.17985065927,19.4245,43.2264449288,0.0,33.3988,9.82764492885
 09/16  14:00:00,60.9292577929,4.40244694023,25.7457076644,0.0,9.17985065927,19.4245,33.7134336436,0.0,25.0491,8.66433364358
 09/16  15:00:00,61.0681944262,4.40244694023,25.8755027722,0.0,9.17985065927,19.4245,41.4881150882,0.0,33.3988,8.08931508818
 09/16  16:00:00,70.0695184628,4.40244694023,27.3787418376,0.0,9.17985065927,26.9147,57.6040437091,0.0,50.0982,7.50584370909
 09/16  17:00:00,69.1431996468,4.40244694023,26.452278189,0.0,9.17985065927,26.9147,58.763563944,0.0,50.0982,8.66536394398
 09/16  18:00:00,70.3073005839,4.40244694023,27.6217594392,0.0,9.17985065927,26.9147,61.6787024917,0.0,50.0982,11.5805024917
 09/16  19:00:00,60.3190038526,4.40244694023,23.9069884084,0.0,9.17985065927,19.4245,44.9768344697,0.0,33.3988,11.5780344697
 09/16  20:00:00,57.8438401654,4.40244694023,18.3559228801,0.0,9.17985065927,19.4245,43.8137145504,0.0,33.3988,10.4149145504
 09/16  21:00:00,53.9219687042,4.40244694023,14.5530289732,0.0,9.17985065927,19.4245,36.6294172745,0.0,25.0491,11.5803172745
 09/16  22:00:00,49.0212574791,4.40244694023,9.80062304974,0.0,9.17985065927,19.4245,25.3376804707,0.0,16.6994,8.63828047072
 09/16  23:00:00,44.2694656006,4.40244694023,4.30319573568,0.0,9.17985065927,19.4245,14.7238744556,0.0,8.3497,6.37417445557
 09/16  24:00:00,23.2493456108,4.40244694023,0.0,0.0,4.58992532963,8.1892,7.54493138742,0.165431984571,3.33988,4.03961940285
 09/17  01:00:00,14.9952585274,0.0,0.0,0.0,1.52997510988,7.4902,3.93195316489,0.0,3.33988,0.592073164893
 09/17  02:00:00,15.0081815166,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/17  03:00:00,15.0041302344,0.0,0.0,0.0,1.52997510988,7.4902,3.93195907828,0.0,3.33988,0.592079078284
 09/17  04:00:00,15.1457300951,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/17  05:00:00,23.297503723,4.40244694023,0.0313672999332,0.0,4.58992532963,8.1892,23.2257312071,14.8560312071,8.3497,0.02
 09/17  06:00:00,39.2069171029,4.40244694023,0.0253055236576,0.0,9.17985065927,19.4245,33.2173941136,13.0563604778,16.6994,3.46163363581
 09/17  07:00:00,44.5324153406,4.40244694023,0.0188574397058,0.0,9.17985065927,26.9147,33.9110913367,5.40005961047,25.0491,3.46193172628
 09/17  08:00:00,42.4485528329,4.40244694023,0.0123839945897,0.0,9.17985065927,26.9147,37.5697712022,0.709086981259,33.3988,3.46188422094
 09/17  09:00:00,35.0689134927,4.40244694023,0.040780949405,0.0,9.17985065927,19.4245,28.5261224268,0.0146738994256,25.0491,3.46234852733
 09/17  10:00:00,46.3467165925,4.40244694023,3.78710515874,0.0,9.17985065927,26.9147,52.1644974735,0.0,41.7485,10.4159974735
 09/17  11:00:00,52.4531321891,4.40244694023,9.12657631254,0.0,9.17985065927,26.9147,52.1644601196,0.0,41.7485,10.4159601196
 09/17  12:00:00,55.302304823,4.40244694023,12.5979599326,0.0,9.17985065927,26.9147,50.4152816495,0.0,41.7485,8.66678164949
 09/17  13:00:00,48.1314065045,4.40244694023,12.9693574502,0.0,9.17985065927,19.4245,42.0633731941,0.0,33.3988,8.66457319411
 09/17  14:00:00,47.2304565561,4.40244694023,12.0570108896,0.0,9.17985065927,19.4245,31.3969459069,0.0,25.0491,6.34784590688
 09/17  15:00:00,47.2788986166,4.40244694023,12.0911700938,0.0,9.17985065927,19.4245,39.7461580871,0.0,33.3988,6.34735808712
 09/17  16:00:00,56.4689178154,4.40244694023,13.7808402675,0.0,9.17985065927,26.9147,56.4455373559,0.0,50.0982,6.34733735591
 09/17  17:00:00,56.5180949725,4.40244694023,13.8884941575,0.0,9.17985065927,26.9147,58.764068851,0.0,50.0982,8.66586885099
 09/17  18:00:00,57.2016867215,4.40244694023,14.6063840609,0.0,9.17985065927,26.9147,60.5135136643,0.0,50.0982,10.4153136643
 09/17  19:00:00,47.0487869259,4.40244694023,10.7350950155,0.0,9.17985065927,19.4245,43.8143133843,0.0,33.3988,10.4155133843
 09/17  20:00:00,48.2682346624,4.40244694023,8.82095228891,0.0,9.17985065927,19.4245,42.0652133172,0.0,33.3988,8.66641331715
 09/17  21:00:00,45.2005940396,4.40244694023,5.85991514085,0.0,9.17985065927,19.4245,35.4635329045,0.0,25.0491,10.4144329045
 09/17  22:00:00,42.418245887,4.40244694023,3.22230437062,0.0,9.17985065927,19.4245,25.3647971984,0.0,16.6994,8.6653971984
 09/17  23:00:00,41.202372978,4.40244694023,1.25464019778,0.0,9.17985065927,19.4245,12.387513607,0.0,8.3497,4.03781360696
 09/17  24:00:00,23.240753193,4.40244694023,0.00435919173504,0.0,4.58992532963,8.1892,9.30832782626,0.201480137434,3.33988,5.76696768883
 09/18  01:00:00,14.9941465883,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/18  02:00:00,15.0100108107,0.0,0.0,0.0,1.52997510988,7.4902,3.93194892684,0.0,3.33988,0.592068926842
 09/18  03:00:00,15.0162168943,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/18  04:00:00,15.1819716476,0.0,0.0,0.0,1.52997510988,7.4902,3.93195483523,0.0,3.33988,0.59207483523
 09/18  05:00:00,23.3299240839,4.40244694023,0.00250572398663,0.0,4.58992532963,8.1892,9.89164072674,1.52194072674,8.3497,0.02
 09/18  06:00:00,39.2971098622,4.40244694023,0.036606218618,0.0,9.17985065927,19.4245,20.1612613883,0.0,16.6994,3.46186138834
 09/18  07:00:00,44.6661293674,4.40244694023,0.0600010153737,0.0,9.17985065927,26.9147,37.8220558292,0.0220773287001,25.0491,12.7508785005
 09/18  08:00:00,43.6305696109,4.40244694023,1.10675681882,0.0,9.17985065927,26.9147,44.9803145037,0.0,33.3988,11.5815145037
 09/18  09:00:00,40.1765054212,4.40244694023,5.08910244508,0.0,9.17985065927,19.4245,34.3014424707,0.0,25.0491,9.25234247071
 09/18  10:00:00,52.6264533624,4.40244694023,10.0001856964,0.0,9.17985065927,26.9147,50.4157492016,0.0,41.7485,8.66724920158
 09/18  11:00:00,59.1257047892,4.40244694023,15.7448963953,0.0,9.17985065927,26.9147,51.5776195953,0.0,41.7485,9.82911959534
 09/18  12:00:00,61.7671363144,4.40244694023,19.010432395,0.0,9.17985065927,26.9147,49.8385698086,0.0,41.7485,8.09006980861
 09/18  13:00:00,52.0715353792,4.40244694023,16.8684680227,0.0,9.17985065927,19.4245,40.9030202516,0.0,33.3988,7.50422025164
 09/18  14:00:00,50.2794590796,4.40244694023,15.0704689934,0.0,9.17985065927,19.4245,31.3964454091,0.0,25.0491,6.34734540914
 09/18  15:00:00,49.2815121334,4.40244694023,14.0622043244,0.0,9.17985065927,19.4245,40.3225414405,0.0,33.3988,6.92374144051
 09/18  16:00:00,60.2952164375,4.40244694023,17.564016057,0.0,9.17985065927,26.9147,56.4467186429,0.0,50.0982,6.34851864294
 09/18  17:00:00,63.3292891972,4.40244694023,20.6380166273,0.0,9.17985065927,26.9147,58.7639203785,0.0,50.0982,8.66572037849
 09/18  18:00:00,62.7296302859,4.40244694023,20.083037084,0.0,9.17985065927,26.9147,61.6762760538,0.0,50.0982,11.5780760538
 09/18  19:00:00,53.4496319042,4.40244694023,15.995205475,0.0,9.17985065927,19.4245,45.5712738661,0.0,33.3988,12.1724738661
 09/18  20:00:00,52.1188299053,4.40244694023,12.6007135634,0.0,9.17985065927,19.4245,44.392000795,0.0,33.3988,10.993200795
 09/18  21:00:00,48.2688858993,4.40244694023,8.88420333133,0.0,9.17985065927,19.4245,36.6310802554,0.0,25.0491,11.5819802554
 09/18  22:00:00,46.737208739,4.40244694023,7.50372073665,0.0,9.17985065927,19.4245,25.9505612159,0.0,16.6994,9.2511612159
 09/18  23:00:00,44.9235154314,4.40244694023,4.94080653982,0.0,9.17985065927,19.4245,14.1168531929,0.0,8.3497,5.76715319292
 09/18  24:00:00,24.1973329527,4.40244694023,0.922753698022,0.0,4.58992532963,8.1892,7.41436661825,0.034932155102,3.33988,4.03955446315
 09/19  01:00:00,15.0160540821,0.0,0.0,0.0,1.52997510988,7.4902,3.93196790408,0.0,3.33988,0.592087904077
 09/19  02:00:00,15.0238595572,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/19  03:00:00,15.0496712764,0.0,0.0,0.0,1.52997510988,7.4902,3.93194796204,0.0,3.33988,0.592067962044
 09/19  04:00:00,15.8411686673,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/19  05:00:00,24.0262372762,4.40244694023,0.049143399369,0.0,4.58992532963,8.1892,8.73701153768,0.367311537678,8.3497,0.02
 09/19  06:00:00,39.5688272674,4.40244694023,0.023978286853,0.0,9.17985065927,19.4245,20.2005549477,0.0395130961495,16.6994,3.46164185156
 09/19  07:00:00,44.768702072,4.40244694023,0.165131394416,0.0,9.17985065927,26.9147,37.8010734568,0.0,25.0491,12.7519734568
 09/19  08:00:00,42.8073450332,4.40244694023,0.320894673709,0.0,9.17985065927,26.9147,44.9808079128,0.0,33.3988,11.5820079128
 09/19  09:00:00,35.0639278393,4.40244694023,0.0568316548422,0.0,9.17985065927,19.4245,34.8839541022,0.00591958986769,25.0491,9.82893451234
 09/19  10:00:00,43.666041756,4.40244694023,1.14859183734,0.0,9.17985065927,26.9147,50.4149630337,0.0,41.7485,8.66646303373
 09/19  11:00:00,48.9550400642,4.40244694023,5.66561928326,0.0,9.17985065927,26.9147,51.0009233581,0.0,41.7485,9.25242335811
 09/19  12:00:00,54.2198993378,4.40244694023,11.5431018119,0.0,9.17985065927,26.9147,50.4151237145,0.0,41.7485,8.66662371449
 09/19  13:00:00,46.2469720619,4.40244694023,11.117889862,0.0,9.17985065927,19.4245,40.9041365906,0.0,33.3988,7.50533659056
 09/19  14:00:00,44.8049428775,4.40244694023,9.66781038112,0.0,9.17985065927,19.4245,31.3970903669,0.0,25.0491,6.34799036691
 09/19  15:00:00,44.7557642448,4.40244694023,9.60494759554,0.0,9.17985065927,19.4245,39.7465640549,0.0,33.3988,6.34776405489
 09/19  16:00:00,55.1760502939,4.40244694023,12.5284069516,0.0,9.17985065927,26.9147,56.4464671797,0.0,50.0982,6.3482671797
 09/19  17:00:00,56.8906442358,4.40244694023,14.3049385848,0.0,9.17985065927,26.9147,58.7647963166,0.0,50.0982,8.66659631662
 09/19  18:00:00,58.1007470537,4.40244694023,15.519030063,0.0,9.17985065927,26.9147,61.6820143622,0.0,50.0982,11.5838143622
 09/19  19:00:00,50.4393828368,4.40244694023,13.2404199349,0.0,9.17985065927,19.4245,46.1495784764,0.0,33.3988,12.7507784764
 09/19  20:00:00,50.1581054199,4.40244694023,10.8631838121,0.0,9.17985065927,19.4245,43.8153692191,0.0,33.3988,10.4165692191
 09/19  21:00:00,46.5857815752,4.40244694023,7.36479339575,0.0,9.17985065927,19.4245,37.2087797607,0.0,25.0491,12.1596797607
 09/19  22:00:00,41.811748573,4.40244694023,2.63737060871,0.0,9.17985065927,19.4245,25.9509184617,0.0,16.6994,9.25151846169
 09/19  23:00:00,40.0811689549,4.40244694023,0.164130575907,0.0,9.17985065927,19.4245,14.1170191018,0.0,8.3497,5.76731910178
 09/19  24:00:00,23.1877677723,4.40244694023,0.00724422947312,0.0,4.58992532963,8.1892,7.74152554307,0.361727251983,3.33988,4.03991829108
 09/20  01:00:00,14.9367712135,0.0,0.0,0.0,1.52997510988,7.4902,3.93195411288,0.0,3.33988,0.592074112884
 09/20  02:00:00,14.9583415055,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/20  03:00:00,14.9528389714,0.0,0.0,0.0,1.52997510988,7.4902,3.9319341515,0.0,3.33988,0.592054151499
 09/20  04:00:00,15.09938709,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 09/20  05:00:00,23.2393093953,4.40244694023,0.0,0.0,4.58992532963,8.1892,25.1748965987,16.8051965987,8.3497,0.02
 09/20  06:00:00,39.2023154197,4.40244694023,0.0329757466436,0.0,9.17985065927,19.4245,35.0308098367,14.8696857769,16.6994,3.46172405978
 09/20  07:00:00,44.5496312609,4.40244694023,0.0288723606725,0.0,9.17985065927,26.9147,44.1143390499,6.31287288643,25.0491,12.7523661635
 09/20  08:00:00,42.4602608349,4.40244694023,0.00885477292039,0.0,9.17985065927,26.9147,45.5958791841,0.613983023667,33.3988,11.5830961604
